Date,Open,High,Low,Close,Adj Close,Volume
2019-11-25,78.290001,81.419998,78.040001,80.709999,80.709999,5556400
2019-12-02,80.870003,81.870003,79.209999,79.919998,79.919998,5555500
2019-12-09,80.000000,81.919998,78.379997,80.169998,80.169998,6008500
2019-12-16,83.010002,85.489998,81.550003,84.750000,84.750000,9498300
2019-12-23,85.300003,86.500000,84.919998,85.589996,85.589996,2727300
2019-12-30,85.550003,85.790001,82.830002,84.000000,84.000000,3682800
2020-01-06,83.500000,93.139999,83.290001,91.099998,91.099998,8924700
2020-01-13,89.800003,90.250000,86.589996,88.269997,88.269997,6648400
2020-01-20,88.050003,88.879997,85.419998,86.150002,86.150002,4897000
2020-01-27,84.900002,87.080002,81.779999,83.500000,83.500000,6014200
2020-02-03,83.459999,89.860001,83.300003,86.570000,86.570000,5962200
2020-02-10,86.300003,89.300003,86.300003,89.010002,89.010002,3548100
2020-02-17,88.459999,95.639999,87.989998,95.160004,95.160004,5233300
2020-02-24,92.570000,94.800003,87.000000,90.370003,90.370003,11049700
2020-03-02,91.150002,97.099998,90.160004,94.269997,94.269997,8911300
2020-03-09,89.519997,91.730003,76.709999,84.500000,84.500000,11902200
2020-03-16,76.519997,80.669998,69.500000,73.050003,73.050003,11080300
2020-03-23,73.930000,83.040001,68.250000,79.510002,79.510002,8105600
2020-03-30,80.989998,87.250000,79.690002,84.209999,84.209999,8546900
2020-04-06,86.750000,86.809998,78.769997,79.550003,79.550003,6369500
2020-04-13,79.519997,89.160004,79.040001,89.120003,89.120003,8670400
2020-04-20,88.739998,97.650002,87.769997,97.309998,97.309998,6697300
2020-04-27,97.730003,99.599998,87.879997,88.120003,88.120003,8001500
2020-05-04,88.000000,96.589996,86.769997,95.199997,95.199997,6147000
2020-05-11,93.540001,100.750000,89.199997,93.739998,93.739998,10879100
2020-05-18,96.510002,98.269997,92.440002,97.510002,97.510002,5701000
2020-05-25,101.529999,109.510002,100.230003,106.550003,106.550003,10538300
2020-06-01,106.510002,112.570000,104.949997,105.800003,105.800003,7553200
2020-06-08,105.190002,108.550003,103.080002,105.720001,105.720001,5875100
2020-06-15,105.029999,124.949997,103.379997,124.120003,124.120003,11403300
2020-06-22,122.379997,124.949997,118.379997,124.019997,124.019997,10226200
2020-06-29,124.779999,128.770004,120.660004,126.779999,126.779999,5703400
2020-07-06,127.769997,129.889999,124.480003,126.059998,126.059998,5011600
2020-07-13,126.650002,130.039993,119.510002,128.210007,128.210007,6065600
2020-07-20,128.889999,131.949997,121.629997,122.949997,122.949997,5079800
2020-07-27,124.080002,124.900002,117.720001,119.809998,119.809998,4649600
2020-08-03,120.349998,124.519997,117.809998,118.669998,118.669998,4989800
2020-08-10,118.349998,119.980003,115.779999,118.160004,118.160004,4880200
2020-08-17,119.230003,121.230003,73.879997,75.029999,75.029999,49130700
2020-08-24,75.459999,77.239998,72.239998,76.379997,76.379997,15721400
2020-08-31,76.570000,79.000000,73.760002,76.000000,76.000000,12431200
2020-09-07,74.720001,75.720001,71.349998,72.050003,72.050003,10120800
2020-09-14,72.989998,79.720001,72.989998,79.379997,79.379997,13224300
2020-09-21,78.559998,80.940002,75.019997,77.389999,77.389999,11165000
2020-09-28,78.550003,79.209999,73.800003,74.980003,74.980003,8081900
2020-10-05,75.550003,80.190002,75.169998,78.849998,78.849998,6151400
2020-10-12,80.260002,80.510002,76.519997,79.250000,79.250000,6421500
2020-10-19,79.699997,80.120003,76.529999,77.529999,77.529999,6288900
2020-10-26,77.129997,78.080002,72.400002,74.430000,74.430000,6236300
2020-11-02,75.209999,79.419998,71.650002,76.739998,76.739998,9648900
2020-11-09,79.050003,79.279999,73.279999,77.519997,77.519997,6328300
2020-11-16,77.699997,77.900002,73.849998,75.949997,75.949997,5157900
2020-11-23,76.519997,80.650002,76.269997,80.400002,80.400002,3827300
2020-11-30,80.129997,80.809998,78.110001,79.610001,79.610001,5822700
2020-12-07,79.750000,79.779999,75.949997,79.489998,79.489998,5003000
2020-12-14,83.110001,92.570000,80.930000,88.849998,88.849998,16231600
2020-12-21,86.120003,89.379997,82.750000,88.660004,88.660004,5235200
2020-12-28,88.769997,89.000000,85.379997,87.690002,87.690002,3702700
2021-01-04,89.129997,92.199997,84.980003,89.860001,89.860001,8648700
2021-01-11,83.919998,84.989998,79.510002,82.970001,82.970001,11554200
2021-01-18,83.599998,88.800003,82.970001,87.989998,87.989998,5000100
2021-01-25,88.120003,89.129997,81.309998,82.779999,82.779999,5471300
2021-02-01,84.010002,85.900002,82.309998,85.220001,85.220001,5449400
2021-02-08,86.160004,87.839996,84.339996,87.040001,87.040001,4490300
2021-02-15,87.410004,87.440002,81.459999,81.760002,81.760002,4651500
2021-02-22,81.199997,84.519997,75.300003,77.430000,77.430000,7650300
2021-03-01,78.809998,80.500000,74.529999,77.730003,77.730003,8779700
2021-03-08,78.660004,79.769997,76.220001,76.769997,76.769997,5796000
2021-03-15,77.379997,78.639999,76.370003,78.180000,78.180000,6584200
2021-03-22,78.199997,79.320000,72.769997,75.480003,75.480003,6452200
2021-03-29,75.099998,78.339996,73.650002,77.830002,77.830002,3780500
2021-04-05,78.070000,79.849998,76.470001,77.070000,77.070000,4585600
2021-04-12,76.559998,79.639999,76.379997,79.400002,79.400002,4437700
2021-04-19,79.580002,80.589996,78.070000,78.730003,78.730003,4069300
2021-04-26,79.199997,81.750000,77.239998,77.919998,77.919998,4355600
2021-05-03,78.300003,79.830002,77.070000,77.769997,77.769997,3986700
2021-05-10,77.290001,77.699997,74.430000,76.930000,76.930000,3895200
2021-05-17,76.599998,79.379997,75.750000,78.099998,78.099998,3739900
2021-05-24,78.620003,78.900002,76.040001,77.300003,77.300003,4265800
2021-05-31,77.519997,78.440002,76.239998,77.889999,77.889999,2938200
2021-06-07,78.010002,84.139999,77.470001,82.070000,82.070000,4708100
2021-06-14,82.489998,83.760002,81.190002,81.900002,81.900002,4391000
2021-06-21,82.059998,85.500000,80.139999,84.790001,84.790001,9464200
2021-06-28,85.790001,86.330002,82.750000,85.470001,85.470001,3688900
2021-07-05,85.349998,85.349998,81.500000,83.620003,83.620003,3652800
2021-07-12,83.839996,83.839996,78.290001,78.839996,78.839996,4291100
2021-07-19,77.389999,80.169998,76.419998,77.040001,77.040001,4983100
2021-07-26,76.910004,81.559998,76.500000,76.730003,76.730003,4636000
2021-08-02,76.690002,78.730003,76.010002,78.129997,78.129997,4931200
2021-08-09,78.449997,78.550003,74.860001,75.029999,75.029999,4607500
2021-08-16,74.730003,76.739998,73.949997,75.139999,75.139999,5063200
2021-08-23,75.449997,84.230003,75.160004,83.510002,83.510002,6248600
2021-08-30,83.760002,85.279999,82.250000,84.949997,84.949997,6058000
2021-09-06,78.010002,81.919998,76.570000,77.980003,77.980003,7522400
2021-09-13,78.209999,78.779999,75.820000,77.760002,77.760002,7287100
2021-09-20,77.260002,79.980003,76.839996,78.599998,78.599998,4485400
2021-09-27,78.879997,79.580002,76.129997,77.160004,77.160004,4990900
2021-10-04,76.000000,79.489998,75.190002,77.830002,77.830002,4703600
2021-10-11,77.709999,79.419998,75.870003,75.889999,75.889999,6792200
2021-10-18,75.750000,75.889999,73.099998,73.739998,73.739998,5985400
2021-10-25,73.800003,79.989998,71.589996,79.230003,79.230003,11687400
2021-11-01,79.160004,84.839996,79.070000,83.919998,83.919998,7817900
2021-11-08,83.919998,84.669998,81.010002,81.730003,81.730003,6134000
2021-11-15,82.459999,91.720001,80.389999,91.470001,91.470001,11573400
2021-11-22,91.800003,92.169998,86.260002,87.580002,87.580002,5762500
2021-11-29,88.160004,89.019997,82.349998,82.949997,82.949997,8128600
2021-12-06,81.900002,89.050003,81.160004,84.889999,84.889999,5710300
2021-12-13,84.599998,87.970001,81.940002,86.480003,86.480003,8071000
2021-12-20,85.550003,91.739998,85.050003,91.160004,91.160004,4069300
2021-12-27,90.739998,91.180000,88.220001,88.349998,88.349998,2296600
2022-01-03,88.099998,89.430000,83.230003,84.250000,84.250000,6372000
2022-01-10,87.099998,91.000000,82.000000,90.220001,90.220001,10808700
2022-01-17,90.169998,90.169998,83.570000,84.650002,84.650002,4608500
2022-01-24,83.349998,87.300003,81.110001,86.160004,86.160004,5673600
2022-01-31,85.809998,89.940002,85.489998,88.629997,88.629997,4418900
2022-02-07,88.660004,94.199997,87.550003,90.910004,90.910004,7457100
2022-02-14,90.540001,93.230003,84.589996,84.860001,84.860001,4665800
2022-02-21,83.900002,86.900002,72.000000,78.000000,78.000000,8727800
2022-02-28,77.660004,79.220001,74.800003,76.320000,76.320000,8150400
2022-03-07,76.250000,79.680000,73.760002,75.980003,75.980003,6149100
2022-03-14,76.190002,81.919998,75.000000,81.669998,81.669998,5336900
2022-03-21,81.290001,82.570000,78.879997,79.019997,79.019997,3792600
2022-03-28,79.209999,80.989998,76.760002,79.269997,79.269997,9118900
2022-04-04,79.709999,86.589996,78.459999,85.989998,85.989998,5888700
2022-04-11,85.709999,86.540001,82.290001,82.949997,82.949997,3346900
2022-04-18,81.910004,82.190002,79.669998,80.500000,80.500000,5031400
2022-04-25,82.180000,84.290001,78.949997,81.349998,81.349998,6789800
2022-05-02,80.379997,84.660004,78.959999,79.260002,79.260002,5086300
2022-05-09,78.000000,80.220001,73.930000,77.730003,77.730003,8538000
2022-05-16,77.650002,80.779999,76.410004,79.720001,79.720001,5044400
2022-05-23,80.089996,81.199997,77.260002,80.970001,80.970001,3616600
2022-05-30,80.440002,80.449997,72.889999,77.489998,77.489998,6304300
2022-06-06,78.010002,78.870003,74.589996,75.080002,75.080002,4301000
2022-06-13,73.120003,77.980003,70.730003,76.080002,76.080002,8459000
2022-06-20,77.220001,86.980003,77.220001,86.849998,86.849998,7563300
2022-06-27,86.370003,86.860001,81.830002,84.980003,84.980003,6071500
2022-07-04,84.400002,90.470001,84.010002,89.019997,89.019997,3823800
2022-07-11,88.930000,89.480003,86.209999,87.080002,87.080002,4380000
2022-07-18,87.550003,87.970001,84.330002,85.230003,85.230003,3983300
2022-07-25,85.639999,87.900002,84.680000,86.050003,86.050003,3791600
2022-08-01,85.940002,96.500000,84.690002,95.820000,95.820000,7951700
2022-08-08,96.209999,97.760002,93.930000,95.070000,95.070000,6145600
2022-08-15,95.209999,97.000000,92.019997,92.839996,92.839996,3871000
2022-08-22,92.379997,94.330002,90.730003,91.010002,91.010002,3481400
2022-08-29,89.849998,91.410004,88.779999,89.639999,89.639999,4869200
2022-09-05,89.639999,93.230003,88.290001,92.930000,92.930000,3373600
2022-09-12,90.000000,90.730003,85.680000,88.209999,88.209999,5898900
2022-09-19,87.919998,88.019997,83.379997,84.839996,84.839996,3518300
2022-09-26,84.199997,86.750000,81.660004,84.769997,84.769997,6251400
2022-10-03,85.639999,92.059998,84.570000,88.150002,88.150002,6263000
2022-10-10,87.839996,90.370003,87.120003,87.250000,87.250000,6201600
2022-10-17,87.309998,90.809998,87.309998,90.010002,90.010002,5818100
2022-10-24,89.989998,92.760002,83.099998,86.769997,86.769997,10592800
2022-10-31,89.059998,89.059998,81.540001,82.489998,82.489998,7813000
2022-11-07,82.459999,84.150002,80.529999,82.160004,82.160004,6613000
2022-11-14,84.959999,88.760002,83.750000,88.309998,88.309998,6205700
2022-11-21,88.669998,99.739998,87.980003,96.919998,96.919998,8112600
2022-11-28,97.250000,106.720001,96.519997,105.559998,105.559998,10622700
2022-12-05,105.000000,105.339996,101.089996,102.330002,102.330002,4741300
2022-12-12,102.250000,109.559998,102.250000,108.629997,108.629997,9445400
2022-12-19,108.629997,108.629997,103.870003,104.339996,104.339996,5712800
2022-12-26,104.500000,104.849998,100.949997,103.489998,103.489998,3370100
2023-01-02,103.000000,109.290001,100.519997,108.709999,108.709999,8190200
2023-01-09,109.830002,114.800003,105.949997,112.720001,112.720001,10396000
2023-01-16,111.550003,112.989998,109.099998,110.750000,110.750000,5148900
2023-01-23,110.400002,117.769997,110.199997,117.269997,117.269997,7434600
2023-01-30,116.620003,117.489998,111.589996,112.199997,112.199997,7151100
2023-02-06,111.800003,112.980003,109.089996,109.459999,109.459999,5264000
2023-02-13,109.150002,109.650002,105.930000,108.309998,108.309998,5479800
2023-02-20,108.440002,108.440002,101.480003,102.070000,102.070000,5378700
2023-02-27,102.309998,103.580002,97.370003,101.199997,101.199997,8483100
2023-03-06,94.989998,97.110001,89.389999,90.489998,90.489998,11574900
2023-03-13,90.449997,93.629997,87.339996,91.669998,91.669998,9595500
2023-03-20,92.070000,93.760002,89.339996,90.739998,90.739998,5762600
2023-03-27,91.500000,97.699997,90.809998,97.239998,97.239998,5672000
2023-04-03,97.089996,99.800003,95.129997,99.599998,99.599998,4388200
2023-04-10,99.559998,99.660004,97.279999,99.010002,99.010002,4634000
2023-04-17,99.550003,100.379997,96.470001,97.510002,97.510002,5518500
2023-04-24,97.800003,97.970001,89.250000,96.040001,96.040001,7560700
2023-05-01,96.540001,97.419998,92.300003,96.629997,96.629997,4870700
2023-05-08,96.690002,97.500000,93.360001,93.930000,93.930000,4263800
2023-05-15,94.040001,96.470001,90.919998,91.900002,91.900002,4462100
2023-05-22,92.040001,93.290001,87.809998,88.489998,88.489998,3701400
2023-05-29,88.199997,93.449997,85.660004,93.360001,93.360001,6544100
2023-06-05,93.029999,93.489998,90.730003,91.370003,91.370003,3893200
2023-06-12,91.500000,96.680000,91.500000,96.290001,96.290001,5188900
2023-06-19,95.410004,96.430000,93.150002,93.500000,93.500000,4127400
2023-06-26,93.500000,96.250000,86.540001,86.680000,86.680000,12905700
2023-07-03,86.209999,88.000000,83.849998,85.070000,85.070000,7676500
2023-07-10,85.089996,87.120003,84.300003,85.870003,85.870003,6249800
2023-07-17,85.870003,88.300003,85.500000,87.720001,87.720001,5163900
2023-07-24,87.580002,88.580002,86.059998,87.610001,87.610001,5031100
2023-07-31,87.940002,89.620003,84.650002,88.540001,88.540001,8016500
2023-08-07,88.099998,94.070000,87.250000,89.410004,89.410004,6252900
2023-08-14,89.290001,91.180000,88.459999,89.050003,89.050003,4004500
2023-08-21,88.889999,93.889999,88.739998,93.639999,93.639999,4017400
2023-08-28,94.000000,95.129997,91.150002,93.029999,93.029999,5727000
2023-09-04,92.480003,92.610001,89.050003,90.190002,90.190002,4425600
2023-09-11,90.199997,92.949997,87.019997,88.160004,88.160004,6010100
2023-09-18,88.070000,89.660004,85.760002,86.510002,86.510002,5204900
2023-09-25,86.279999,90.769997,85.870003,88.480003,88.480003,9053600
2023-10-02,88.349998,89.050003,85.150002,88.110001,88.110001,5780500
2023-10-09,86.849998,89.000000,85.639999,86.339996,86.339996,4224700
2023-10-16,86.099998,87.120003,82.080002,82.110001,82.110001,6425500
2023-10-23,82.680000,83.930000,80.239998,80.669998,80.669998,4691600
2023-10-30,80.320000,84.269997,76.019997,79.589996,79.589996,12708000
2023-11-06,79.370003,86.500000,76.190002,83.980003,83.980003,15958600
2023-11-13,83.180000,88.199997,82.550003,87.519997,87.519997,10504100
2023-11-20,87.330002,89.370003,86.870003,88.190002,88.190002,6301300
2023-11-27,87.730003,92.500000,87.470001,92.419998,92.419998,10481800
2023-12-04,92.500000,95.419998,92.239998,92.940002,92.940002,12722500
2023-12-11,92.480003,99.559998,92.440002,97.160004,97.160004,8091300
2023-12-18,97.660004,97.779999,92.519997,96.209999,96.209999,8935600
2023-12-25,96.379997,98.540001,95.849998,96.419998,96.419998,3280600
2024-01-01,96.449997,98.989998,95.809998,96.470001,96.470001,3795200
2024-01-08,96.209999,99.250000,92.959999,93.330002,93.330002,6799600
2024-01-15,92.970001,94.080002,91.849998,92.250000,92.250000,3758100
2024-01-22,92.000000,94.510002,90.320000,90.870003,90.870003,6465900
2024-01-29,91.000000,91.779999,87.260002,88.110001,88.110001,6314400
2024-02-05,87.760002,91.059998,87.080002,88.459999,88.459999,8089600
2024-02-12,88.470001,89.489998,85.599998,88.769997,88.769997,6483500
2024-02-19,88.139999,94.150002,87.400002,91.239998,91.239998,8674600
2024-02-26,90.930000,92.160004,85.879997,87.139999,87.139999,8397700
2024-03-04,87.570000,87.919998,85.010002,85.949997,85.949997,6120900
2024-03-11,85.690002,86.820000,83.440002,83.870003,83.870003,6139600
2024-03-18,84.129997,85.599998,83.660004,85.129997,85.129997,5380400
2024-03-25,84.699997,88.739998,84.699997,87.339996,87.339996,4815500
2024-04-01,86.980003,88.129997,85.620003,86.949997,86.949997,5273400
2024-04-08,87.000000,93.260002,86.949997,92.220001,92.220001,9444300
2024-04-15,92.580002,93.360001,88.290001,88.629997,88.629997,7184000
2024-04-22,89.459999,93.019997,80.900002,80.910004,80.910004,14297500
2024-04-29,81.650002,85.040001,80.500000,82.440002,82.440002,8762900
2024-05-06,83.199997,83.589996,80.739998,81.029999,81.029999,5764800
2024-05-13,81.239998,81.570000,76.139999,77.559998,77.559998,12238300
2024-05-20,77.519997,78.190002,75.029999,75.519997,75.519997,11203500
2024-05-27,75.690002,75.779999,73.680000,75.070000,75.070000,10243900
2024-06-03,75.750000,81.470001,75.400002,80.690002,80.690002,11650200
2024-06-10,84.480003,85.510002,82.190002,83.510002,83.510002,20498700
2024-06-17,83.059998,86.129997,82.440002,83.779999,83.779999,37916600
2024-06-24,84.279999,86.099998,82.150002,82.330002,82.330002,11654700
2024-07-01,82.830002,84.080002,80.529999,81.449997,81.449997,4016100
2024-07-08,81.709999,85.750000,81.360001,85.019997,85.019997,6450800
2024-07-15,85.190002,86.239998,83.110001,84.089996,84.089996,6454200
2024-07-22,84.339996,86.800003,83.820000,84.589996,84.589996,6890500
2024-07-26,85.709999,86.449997,84.070000,84.589996,84.589996,1063385
